Result	Lemma	Gender	Case	Tense	Voice	Mood	Person	Number	Gloss	Part	Chapter	Adverb/particle Type	Reference	Sense	Pronoun Type
Τίτος	Τίτος	masculine	nominative	-	-	-	-	singular	-	noun	-	-	2 Co 12:18,Ga 2:3,2 Ti 4:10	-	-
Τίτου	Τίτος	masculine	genitive	-	-	-	-	singular	-	noun	-	-	2 Co 7:6,2 Co 7:13,2 Co 7:14,2 Co 8:16,2 Co 8:23	-	-
Τίτῳ	Τίτος	masculine	dative	-	-	-	-	singular	-	noun	-	-	Tt 1:4	-	-
Τιμοθέου	Τιμόθεος	masculine	genitive	-	-	-	-	singular	-	noun	-	-	2 Co 1:19,1 Th 3:6	-	-
Τιμοθέῳ	Τιμόθεος	masculine	dative	-	-	-	-	singular	-	noun	-	-	1 Ti 1:2,2 Ti 1:2	-	-
Τιμόθεε	Τιμόθεος	masculine	vocative	-	-	-	-	singular	-	noun	-	-	1 Ti 1:18,1 Ti 6:20	-	-
Τιμόθεον	Τιμόθεος	masculine	accusative	-	-	-	-	singular	-	noun	-	-	Ac 17:15,Ac 19:22,1 Co 4:17,Php 2:19,1 Th 3:2,Heb 13:23	-	-
Τιμόθεος	Τιμόθεος	masculine	nominative	-	-	-	-	singular	-	noun	-	-	Ac 16:1,Ac 17:14,Ac 18:5,Ac 20:4,Ro 16:21,1 Co 16:10,2 Co 1:1,Php 1:1,Col 1:1,1 Th 1:1,2 Th 1:1,Phm 1	-	-
Φίλιππε	Φίλιππος	masculine	vocative	-	-	-	-	singular	-	noun	-	-	Jn 14:9	-	-
Φίλιππον	Φίλιππος	masculine	accusative	-	-	-	-	singular	-	noun	-	-	Mk 3:18,Lk 6:14,Jn 1:43,Jn 1:48,Jn 6:5,Ac 6:5,Ac 8:26,Ac 8:31,Ac 8:39	-	-
Φίλιππος	Φίλιππος	masculine	nominative	-	-	-	-	singular	-	noun	-	-	Mt 10:3,Jn 1:44,Jn 1:45,Jn 1:46,Jn 6:7,Jn 12:22,Jn 12:22,Jn 14:8,Ac 1:13,Ac 8:5,Ac 8:30,Ac 8:35,Ac 8:38,Ac 8:40	-	-
Φιλίππου	Φίλιππος	masculine	genitive	-	-	-	-	singular	-	noun	-	-	Mt 14:3,Mt 16:13,Mk 6:17,Mk 8:27,Lk 3:1,Ac 8:6,Ac 21:8	-	-
Φιλίππῳ	Φίλιππος	masculine	dative	-	-	-	-	singular	-	noun	-	-	Jn 12:21,Ac 8:12,Ac 8:13,Ac 8:29,Ac 8:34	-	-
Φαρισαίοις	Φαρισαῖος	-	-	-	-	-	-	-	-	noun	-	-	Lk 11:42,Lk 11:43	-	-
Φαρισαίου	Φαρισαῖος	-	-	-	-	-	-	-	-	noun	-	-	Lk 7:36,Lk 7:37	-	-
Φαρισαίους	Φαρισαῖος	-	-	-	-	-	-	-	-	noun	-	-	Lk 14:3,Jn 7:45,Jn 9:13,Jn 11:46,Jn 12:42	-	-
Φαρισαίων	Φαρισαῖος	-	-	-	-	-	-	-	-	noun	-	-	Mt 3:7,Mt 5:20,Mt 12:38,Mt 16:6,Mt 16:11,Mt 16:12,Mt 22:41,Mk 2:16,Mk 2:18,Mk 8:15,Mk 12:13,Lk 5:33,Lk 6:2,Lk 7:36,Lk 12:1,Lk 14:1,Lk 17:20,Lk 19:39,Jn 1:24,Jn 3:1,Jn 7:48,Jn 9:16,Jn 9:40,Jn 18:3,Ac 15:5,Ac 23:6,Ac 23:6,Ac 23:7,Ac 23:9	-	-
Φαρισαῖε	Φαρισαῖος	-	-	-	-	-	-	-	-	noun	-	-	Mt 23:26	-	-
Φαρισαῖοι	Φαρισαῖος	-	-	-	-	-	-	-	-	noun	-	-	Mt 9:11,Mt 9:14,Mt 9:34,Mt 12:2,Mt 12:14,Mt 12:24,Mt 15:1,Mt 15:12,Mt 16:1,Mt 19:3,Mt 21:45,Mt 22:15,Mt 22:34,Mt 23:2,Mt 23:13,Mt 23:15,Mt 23:23,Mt 23:25,Mt 23:27,Mt 23:29,Mt 27:62,Mk 2:18,Mk 2:24,Mk 3:6,Mk 7:1,Mk 7:3,Mk 7:5,Mk 8:11,Mk 10:2,Lk 5:17,Lk 5:21,Lk 5:30,Lk 6:7,Lk 7:30,Lk 11:39,Lk 11:53,Lk 13:31,Lk 15:2,Lk 16:14,Jn 4:1,Jn 7:32,Jn 7:32,Jn 7:47,Jn 8:3,Jn 8:13,Jn 9:15,Jn 11:47,Jn 11:57,Jn 12:19,Ac 23:8	-	-
Φαρισαῖος	Φαρισαῖος	-	-	-	-	-	-	-	-	noun	-	-	Lk 7:39,Lk 11:37,Lk 11:38,Lk 18:10,Lk 18:11,Ac 5:34,Ac 26:5,Php 3:5	-	-
Φαρισαῖός	Φαρισαῖος	-	-	-	-	-	-	-	-	noun	-	-	Ac 23:6	-	-
Χριστοῦ	Χριστός	masculine	genitive	-	-	-	-	singular	Christ, Messiah; anointed one	noun	24	-	Eph 5:5	kingdom of God	-
Χριστοῦ	Χριστός	masculine	genitive	-	-	-	-	singular	Christ, Messiah; anointed one	noun	24	-	Col 4:3	to convey the Gospel ⇔ speak the mystery of Christ	-
Χριστοῦ	Χριστός	masculine	genitive	-	-	-	-	singular	Christ, Messiah; anointed one	noun	24	-	Eph 4:12	church ⇔ body	-
Χριστοῦ	Χριστός	masculine	genitive	-	-	-	-	singular	Christ, Messiah; anointed one	noun	24	-	Mt 1:1,Mt 1:17,Mt 1:18,Mt 11:2,Mk 1:1,Mk 9:41,Jn 1:17,Ac 2:31,Ac 2:38,Ac 3:6,Ac 4:10,Ac 8:12,Ac 10:36,Ac 10:48,Ac 15:26,Ac 16:18,Ac 28:31,Ro 1:1,Ro 1:4,Ro 1:6,Ro 1:7,Ro 1:8,Ro 2:16,Ro 5:1,Ro 5:11,Ro 5:15,Ro 5:17,Ro 5:21,Ro 7:4,Ro 7:25,Ro 8:9,Ro 8:17,Ro 8:35,Ro 9:3,Ro 10:17,Ro 15:6,Ro 15:16,Ro 15:19,Ro 15:29,Ro 15:30,Ro 16:16,Ro 16:25,Ro 16:27,1 Co 1:1,1 Co 1:2,1 Co 1:3,1 Co 1:6,1 Co 1:7,1 Co 1:8,1 Co 1:9,1 Co 1:10,1 Co 1:12,1 Co 1:17,1 Co 2:16,1 Co 3:23,1 Co 4:1,1 Co 6:11,1 Co 6:15,1 Co 6:15,1 Co 7:22,1 Co 9:21,1 Co 10:16,1 Co 10:16,1 Co 11:1,1 Co 11:3,1 Co 12:27,1 Co 15:23,1 Co 15:57,2 Co 1:1,2 Co 1:2,2 Co 1:3,2 Co 1:5,2 Co 1:5,2 Co 2:10,2 Co 2:15,2 Co 3:3,2 Co 3:4,2 Co 4:4,2 Co 4:6,2 Co 5:10,2 Co 5:14,2 Co 5:18,2 Co 5:20,2 Co 5:20,2 Co 6:15,2 Co 8:9,2 Co 8:23,2 Co 9:13,2 Co 10:1,2 Co 10:5,2 Co 10:7,2 Co 10:7,2 Co 11:13,2 Co 11:23,2 Co 12:9,2 Co 12:10,2 Co 13:3,2 Co 13:13,Ga 1:1,Ga 1:3,Ga 1:6,Ga 1:10,Ga 1:12,Ga 2:16,Ga 3:29,Ga 5:4,Ga 5:24,Ga 6:2,Ga 6:12,Ga 6:14,Ga 6:18,Eph 1:1,Eph 1:2,Eph 1:3,Eph 1:5,Eph 1:17,Eph 2:12,Eph 2:13,Eph 2:20,Eph 3:1,Eph 3:4,Eph 3:8,Eph 3:19,Eph 4:7,Eph 4:13,Eph 5:20,Eph 5:21,Eph 6:6,Eph 6:23,Php 1:1,Php 1:2,Php 1:6,Php 1:8,Php 1:10,Php 1:11,Php 1:19,Php 1:29,Php 2:16,Php 2:21,Php 2:30,Php 3:8,Php 3:12,Php 3:18,Php 4:23,Col 1:1,Col 1:3,Col 1:7,Col 1:24,Col 2:2,Col 2:11,Col 2:17,Col 3:15,Col 3:16,Col 4:12,1 Th 1:3,1 Th 2:7,1 Th 5:9,1 Th 5:23,1 Th 5:28,2 Th 1:2,2 Th 1:12,2 Th 2:1,2 Th 2:14,2 Th 3:5,2 Th 3:6,2 Th 3:18,1 Ti 1:1,1 Ti 1:1,1 Ti 1:2,1 Ti 4:6,1 Ti 5:11,1 Ti 5:21,1 Ti 6:3,1 Ti 6:13,1 Ti 6:14,2 Ti 1:1,2 Ti 1:2,2 Ti 1:10,2 Ti 2:3,2 Ti 4:1,Tt 1:1,Tt 1:4,Tt 2:13,Tt 3:6,Phm 1,Phm 3,Phm 9,Phm 25,Heb 3:14,Heb 6:1,Heb 9:14,Heb 10:10,Heb 11:26,Heb 13:21,Jas 1:1,Jas 2:1,1 Pe 1:1,1 Pe 1:2,1 Pe 1:3,1 Pe 1:3,1 Pe 1:7,1 Pe 1:11,1 Pe 1:13,1 Pe 1:19,1 Pe 2:5,1 Pe 3:21,1 Pe 4:1,1 Pe 4:11,1 Pe 4:13,1 Pe 4:14,1 Pe 5:1,2 Pe 1:1,2 Pe 1:1,2 Pe 1:8,2 Pe 1:11,2 Pe 1:16,2 Pe 2:20,2 Pe 3:18,1 Jn 1:3,1 Jn 3:23,2 Jn 3,2 Jn 9,Jud 1,Jud 17,Jud 21,Jud 25,Re 1:1,Re 1:2,Re 1:5,Re 20:4,Re 20:6	-	-
Χριστοῦ	Χριστός	masculine	genitive	-	-	-	-	singular	Christ, Messiah; anointed one	noun	24	-	Ro 3:22,Ga 2:16,Ga 3:22,Php 3:9	trust in the gospel	-
Χριστοῦ	Χριστός	masculine	genitive	-	-	-	-	singular	Christ, Messiah; anointed one	noun	24	-	2 Co 11:10	gospel of Jesus ⇔ truth	-
Χριστοῦ	Χριστός	masculine	genitive	-	-	-	-	singular	Christ, Messiah; anointed one	noun	24	-	1 Co 9:12,2 Co 2:12,2 Co 10:14,Ga 1:7,Php 1:27,1 Th 3:2	gospel of Jesus	-
Χριστόν	Χριστός	masculine	accusative	-	-	-	-	singular	Christ, Messiah; anointed one	noun	24	-	Jn 17:3,Ac 8:5,Ac 11:17,Ro 16:5,1 Co 4:10,1 Co 10:9,1 Co 15:15,2 Co 5:16,2 Co 11:3,Ga 3:24,Eph 4:20,Php 3:20,Col 2:8,Phm 6	-	-
Χριστός	Χριστός	masculine	nominative	-	-	-	-	singular	Christ, Messiah; anointed one	noun	24	-	Mt 1:16,Mt 23:10,Ac 9:34,Ro 15:20,1 Co 1:13,1 Co 3:11,1 Co 5:7,1 Co 10:4,1 Co 11:3,1 Co 12:12,1 Co 15:23,Ga 2:20,Ga 3:16,Eph 4:15,Eph 5:14,Col 3:1,Col 3:11,Heb 9:24,1 Jn 2:22,1 Jn 5:6	-	-
Χριστὸν	Χριστός	masculine	accusative	-	-	-	-	singular	Christ, Messiah; anointed one	noun	24	-	Col 2:5	trust in the gospel	-
Χριστὸν	Χριστός	masculine	accusative	-	-	-	-	singular	Christ, Messiah; anointed one	noun	24	-	Ga 2:16	to trust in Jesus	-
Χριστὸν	Χριστός	masculine	accusative	-	-	-	-	singular	Christ, Messiah; anointed one	noun	24	-	Php 1:15,Php 1:17	to convey the Gospel ⇔ preach Christ	-
Χριστὸν	Χριστός	masculine	accusative	-	-	-	-	singular	Christ, Messiah; anointed one	noun	24	-	Ac 24:24,Ro 6:3,Ro 8:11,Ro 10:6,Ro 10:7,Ro 13:14,Ro 15:5,Ro 15:8,1 Co 1:23,1 Co 1:24,1 Co 2:2,1 Co 8:12,2 Co 1:21,2 Co 4:5,Ga 3:27,Ga 3:27,Ga 4:14,Eph 3:17,Eph 5:32,Eph 6:24,Php 3:7,Php 3:8,Col 2:6,2 Ti 2:8,1 Pe 1:11,1 Pe 3:15,1 Jn 2:1,1 Jn 4:2,2 Jn 7,Jud 4	-	-
Χριστὸς	Χριστός	masculine	nominative	-	-	-	-	singular	Christ, Messiah; anointed one	noun	24	-	Ro 5:6,Ro 5:8,Ro 6:4,Ro 6:9,Ro 8:10,Ro 8:34,Ro 9:5,Ro 10:4,Ro 14:9,Ro 14:15,Ro 15:3,Ro 15:7,Ro 15:18,1 Co 1:17,1 Co 3:23,1 Co 8:6,1 Co 8:11,1 Co 15:3,1 Co 15:12,1 Co 15:13,1 Co 15:14,1 Co 15:16,1 Co 15:17,1 Co 15:20,2 Co 1:19,2 Co 13:5,Ga 2:17,Ga 2:21,Ga 3:1,Ga 3:13,Ga 4:19,Ga 5:1,Ga 5:2,Eph 5:2,Eph 5:23,Eph 5:25,Eph 5:29,Php 1:18,Php 1:20,Php 1:21,Php 2:11,Col 1:27,Col 3:4,2 Th 2:16,1 Ti 1:15,1 Ti 1:16,1 Ti 2:5,Heb 3:6,Heb 5:5,Heb 9:11,Heb 9:28,Heb 13:8,1 Pe 2:21,1 Pe 3:18,2 Pe 1:14,1 Jn 5:1	-	-
Χριστῷ	Χριστός	masculine	dative	-	-	-	-	singular	Christ, Messiah; anointed one	noun	24	-	Ro 3:24,Ro 6:8,Ro 6:11,Ro 6:23,Ro 8:1,Ro 8:2,Ro 8:39,Ro 9:1,Ro 12:5,Ro 14:18,Ro 15:17,Ro 16:3,Ro 16:7,Ro 16:9,Ro 16:10,Ro 16:18,1 Co 1:2,1 Co 1:4,1 Co 1:30,1 Co 3:1,1 Co 4:10,1 Co 4:15,1 Co 4:15,1 Co 4:17,1 Co 15:18,1 Co 15:19,1 Co 15:22,1 Co 15:31,1 Co 16:24,2 Co 2:14,2 Co 2:17,2 Co 3:14,2 Co 5:17,2 Co 5:19,2 Co 11:2,2 Co 12:2,2 Co 12:19,Ga 1:22,Ga 2:4,Ga 2:17,Ga 2:19,Ga 3:14,Ga 3:26,Ga 3:28,Ga 5:6,Eph 1:1,Eph 1:3,Eph 1:10,Eph 1:12,Eph 1:20,Eph 2:5,Eph 2:6,Eph 2:7,Eph 2:10,Eph 2:13,Eph 3:6,Eph 3:11,Eph 3:21,Eph 4:32,Eph 5:24,Eph 6:5,Php 1:1,Php 1:13,Php 1:23,Php 1:26,Php 2:1,Php 2:5,Php 3:3,Php 3:14,Php 4:7,Php 4:19,Php 4:21,Col 1:2,Col 1:4,Col 1:28,Col 2:20,Col 3:1,Col 3:3,Col 3:24,1 Th 1:1,1 Th 2:14,1 Th 4:16,1 Th 5:18,2 Th 1:1,2 Th 3:12,1 Ti 1:12,1 Ti 1:14,1 Ti 3:13,2 Ti 1:1,2 Ti 1:9,2 Ti 1:13,2 Ti 2:1,2 Ti 2:10,2 Ti 3:12,2 Ti 3:15,Phm 8,Phm 20,Phm 23,1 Pe 3:16,1 Pe 5:10,1 Pe 5:14,1 Jn 5:20,Jud 1	-	-
χριστέ	Χριστός	masculine	vocative	-	-	-	-	singular	Christ, Messiah; anointed one	noun	24	-	Mt 26:68	-	-
χριστοῦ	Χριστός	masculine	genitive	-	-	-	-	singular	Christ, Messiah; anointed one	noun	24	-	Mt 22:42,Ac 4:26,Re 11:15,Re 12:10	-	-
χριστόν	Χριστός	masculine	accusative	-	-	-	-	singular	Christ, Messiah; anointed one	noun	24	-	Mt 27:17,Mt 27:22,Jn 9:22	-	-
χριστός	Χριστός	masculine	nominative	-	-	-	-	singular	Christ, Messiah; anointed one	noun	24	-	Mt 16:20,Mt 24:5,Mt 24:23,Mk 8:29,Mk 13:21,Lk 3:15,Lk 22:67,Lk 23:39,Jn 1:20,Jn 1:41,Jn 3:28,Jn 4:25,Jn 4:29,Jn 7:26,Jn 7:41,Jn 7:42,Jn 10:24,Ac 9:22,Ac 26:23	-	-
χριστὸν	Χριστός	masculine	accusative	-	-	-	-	singular	Christ, Messiah; anointed one	noun	24	-	Lk 2:26,Lk 4:41,Lk 9:20,Lk 20:41,Lk 23:2,Lk 24:26,Lk 24:46,Ac 2:36,Ac 3:18,Ac 3:20,Ac 5:42,Ac 17:3,Ac 18:5,Ac 18:28	-	-
χριστὸς	Χριστός	masculine	nominative	-	-	-	-	singular	Christ, Messiah; anointed one	noun	24	-	Mt 2:4,Mt 16:16,Mt 26:63,Mk 12:35,Mk 14:61,Mk 15:32,Lk 2:11,Lk 23:35,Jn 1:25,Jn 7:27,Jn 7:31,Jn 7:41,Jn 11:27,Jn 12:34,Jn 20:31,Ac 17:3	-	-
αἰσχυνέσθω	αἰσχύνομαι	-	-	present	passive	imperative	third person	singular	I am ashamed; I put to shame	verb	36	-	1 Pe 4:16	to be ashamed	-
αἰσχυνθήσομαι	αἰσχύνομαι	-	-	future	passive	indicative	first person	singular	I am ashamed; I put to shame	verb	36	-	2 Co 10:8,Php 1:20	to be ashamed	-
αἰσχυνθῶμεν	αἰσχύνομαι	-	-	aorist	passive	subjunctive	first person	plural	I am ashamed; I put to shame	verb	36	-	1 Jn 2:28	to be ashamed	-
αἰσχύνομαι	αἰσχύνομαι	-	-	present	either middle or passive	indicative	first person	singular	I am ashamed; I put to shame	verb	36	-	Lk 16:3	to be ashamed	-
Αἰτεῖτε	αἰτέω	-	-	present	active	imperative	second person	plural	I ask for, request	verb	6	-	Mt 7:7	to ask (request)	-
αἰτήσας	αἰτέω	masculine	nominative	aorist	active	participle	-	singular	I ask for, request	verb	6	-	Lk 1:63,Ac 16:29	to ask (request)	-
αἰτήσασθε	αἰτέω	-	-	aorist	middle	imperative	second person	plural	I ask for, request	verb	6	-	Jn 15:7	to ask (request)	-
αἰτήσει	αἰτέω	-	-	future	active	indicative	third person	singular	I ask for, request	verb	6	-	Mt 7:9,Mt 7:10,Lk 11:11,Lk 11:12,1 Jn 5:16	to ask (request)	-
αἰτήσεσθε	αἰτέω	-	-	future	middle	indicative	second person	plural	I ask for, request	verb	6	-	Jn 16:26	to ask (request)	-
αἰτήσητέ	αἰτέω	-	-	aorist	active	subjunctive	second person	plural	I ask for, request	verb	6	-	Jn 14:14	to ask (request)	-
αἰτήσηται	αἰτέω	-	-	aorist	middle	subjunctive	third person	singular	I ask for, request	verb	6	-	Mt 14:7	to ask (request)	-
αἰτήσητε	αἰτέω	-	-	aorist	active	subjunctive	second person	plural	I ask for, request	verb	6	-	Mt 21:22,Jn 14:13,Jn 15:16,Jn 16:23	to ask (request)	-
αἰτήσουσιν	αἰτέω	-	-	future	active	indicative	third person	plural	I ask for, request	verb	6	-	Lk 12:48	to ask (request)	-
αἰτήσωμέν	αἰτέω	-	-	aorist	active	subjunctive	first person	plural	I ask for, request	verb	6	-	Mk 10:35	to ask (request)	-
αἰτήσωμαι	αἰτέω	-	-	aorist	middle	subjunctive	first person	singular	I ask for, request	verb	6	-	Mk 6:24	to ask (request)	-
αἰτήσωνται	αἰτέω	-	-	aorist	middle	subjunctive	third person	plural	I ask for, request	verb	6	-	Mt 18:19,Mt 27:20	to ask (request)	-
αἰτήσῃ	αἰτέω	-	-	aorist	middle	subjunctive	second person	singular	I ask for, request	verb	6	-	Jn 11:22	to ask (request)	-
αἰτήσῃς	αἰτέω	-	-	aorist	active	subjunctive	second person	singular	I ask for, request	verb	6	-	Mk 6:23	to ask (request)	-
αἰτείτω	αἰτέω	-	-	present	active	imperative	third person	singular	I ask for, request	verb	6	-	Jas 1:5,Jas 1:6	to ask (request)	-
αἰτεῖν	αἰτέω	-	-	present	active	infinitive	-	-	I ask for, request	verb	6	-	Ac 3:2	to ask (request)	-
αἰτεῖς	αἰτέω	-	-	present	active	indicative	second person	singular	I ask for, request	verb	6	-	Jn 4:9	to ask (request)	-
αἰτεῖσθαι	αἰτέω	-	-	present	middle	infinitive	-	-	I ask for, request	verb	6	-	Mk 15:8,Jas 4:2	to ask (request)	-
αἰτεῖσθε	αἰτέω	-	-	present	middle	indicative	second person	plural	I ask for, request	verb	6	-	Mt 20:22,Mk 10:38,Mk 11:24,Jas 4:3	to ask (request)	-
αἰτεῖτε	αἰτέω	-	-	present	active	imperative	second person	plural	I ask for, request	verb	6	-	Lk 11:9,Jn 16:24	to ask (request)	-
αἰτεῖτε	αἰτέω	-	-	present	active	indicative	second person	plural	I ask for, request	verb	6	-	Jas 4:3	to ask (request)	-
αἰτούμεθα	αἰτέω	-	-	present	middle	indicative	first person	plural	I ask for, request	verb	6	-	Eph 3:20	to ask (demand)	-
αἰτούμενοι	αἰτέω	masculine	nominative	present	middle	participle	-	plural	I ask for, request	verb	6	-	Lk 23:23,Ac 25:3,Ac 25:15,Col 1:9	to ask (request)	-
αἰτοῦμαι	αἰτέω	-	-	present	middle	indicative	first person	singular	I ask for, request	verb	6	-	Eph 3:13	to ask (request)	-
αἰτοῦντί	αἰτέω	masculine	dative	present	active	participle	-	singular	I ask for, request	verb	6	-	Mt 5:42,Lk 6:30	to ask (request)	-
αἰτοῦντι	αἰτέω	masculine	dative	present	active	participle	-	singular	I ask for, request	verb	6	-	1 Pe 3:15	to ask (demand)	-
αἰτοῦσά	αἰτέω	feminine	nominative	present	active	participle	-	singular	I ask for, request	verb	6	-	Mt 20:20	to ask (demand)	-
αἰτοῦσιν	αἰτέω	-	-	present	active	indicative	third person	plural	I ask for, request	verb	6	-	1 Co 1:22	to ask (request)	-
αἰτοῦσιν	αἰτέω	masculine	dative	present	active	participle	-	plural	I ask for, request	verb	6	-	Mt 7:11,Lk 11:13	to ask (request)	-
αἰτώμεθα	αἰτέω	-	-	present	middle	subjunctive	first person	plural	I ask for, request	verb	6	-	1 Jn 5:14,1 Jn 5:15	to ask (request)	-
αἰτῆσαι	αἰτέω	-	-	aorist	active	infinitive	-	-	I ask for, request	verb	6	-	Mt 6:8	to ask (demand)	-
αἰτῶμεν	αἰτέω	-	-	present	active	subjunctive	first person	plural	I ask for, request	verb	6	-	1 Jn 3:22	to ask (request)	-
αἰτῶν	αἰτέω	masculine	nominative	present	active	participle	-	singular	I ask for, request	verb	6	-	Mt 7:8,Lk 11:10	to ask (request)	-
αἴτησόν	αἰτέω	-	-	aorist	active	imperative	second person	singular	I ask for, request	verb	6	-	Mk 6:22	to ask (request)	-
ᾐτήκαμεν	αἰτέω	-	-	perfect	active	indicative	first person	plural	I ask for, request	verb	6	-	1 Jn 5:15	to ask (request)	-
ᾐτήσαντο	αἰτέω	-	-	aorist	middle	indicative	third person	plural	I ask for, request	verb	6	-	Ac 13:21,Ac 13:28	to ask (request)	-
ᾐτήσασθε	αἰτέω	-	-	aorist	middle	indicative	second person	plural	I ask for, request	verb	6	-	Ac 3:14	to ask (request)	-
ᾐτήσατε	αἰτέω	-	-	aorist	active	indicative	second person	plural	I ask for, request	verb	6	-	Jn 16:24	to ask (request)	-
ᾐτήσατο	αἰτέω	-	-	aorist	middle	indicative	third person	singular	I ask for, request	verb	6	-	Mt 27:58,Mk 6:25,Mk 15:43,Lk 23:52,Ac 7:46,Ac 9:2	to ask (request)	-
ᾐτοῦντο	αἰτέω	-	-	imperfect	middle	indicative	third person	plural	I ask for, request	verb	6	-	Lk 23:25,Ac 12:20	to ask (request)	-
ᾔτησας	αἰτέω	-	-	aorist	active	indicative	second person	singular	I ask for, request	verb	6	-	Jn 4:10	to ask (request)	-
αἰτία	αἰτία	feminine	nominative	-	-	-	-	singular	-	noun	-	-	Mt 19:10	relation (event)	-
αἰτία	αἰτία	feminine	nominative	-	-	-	-	singular	-	noun	-	-	Ac 10:21	grounds	-
αἰτίαν	αἰτία	feminine	accusative	-	-	-	-	singular	-	noun	-	-	Mt 19:3,Mt 27:37,Lk 8:47,Jn 19:4,Jn 19:6,Ac 13:28,Ac 22:24,Ac 23:28,Ac 25:18,Ac 28:18,2 Ti 1:6,2 Ti 1:12,Tt 1:13,Heb 2:11,Jn 18:38	grounds	-
αἰτίαν	αἰτία	feminine	accusative	-	-	-	-	singular	-	noun	-	-	Ac 28:20	relation (event)	-
αἰτίας	αἰτία	feminine	accusative, genitive	-	-	-	-	plural, singular	-	noun	-	-	Ac 25:27	grounds	-
αἰτίας	αἰτία	feminine	genitive	-	-	-	-	singular	-	noun	-	-	Mk 15:26	grounds	-
αἰώνων	αἰών	masculine	genitive	-	-	-	-	plural	age; the world	noun	11	-	1 Co 2:7	era, before time ⇔ before the ages	-
αἰώνων	αἰών	masculine	genitive	-	-	-	-	plural	age; the world	noun	11	-	Ga 1:5,Php 4:20,1 Ti 1:17,2 Ti 4:18,Heb 13:21,1 Pe 4:11,Re 1:6,Re 1:18,Re 4:9,Re 4:10,Re 5:13,Re 7:12,Re 10:6,Re 11:15,Re 14:11,Re 15:7,Re 19:3,Re 22:5	era, forever ⇔ into eternity	-
αἰώνων	αἰών	masculine	genitive	-	-	-	-	plural	age; the world	noun	11	-	Re 20:10	forever ⇔ into eternity	-
αἰώνων	αἰών	masculine	genitive	-	-	-	-	plural	age; the world	noun	11	-	1 Co 10:11,Eph 3:11,Eph 3:21,1 Ti 1:17,Heb 9:26	era	-
αἰώνων	αἰών	masculine	genitive	-	-	-	-	plural	age; the world	noun	11	-	Eph 3:9,Col 1:26	era, from long ago ⇔ from eternity	-
αἰῶνα	αἰών	masculine	accusative	-	-	-	-	singular	age; the world	noun	11	-	Mt 21:19,Mk 3:29,Mk 11:14,Jn 8:35,Jn 10:28,Jn 11:26,Jn 12:34,Jn 14:16,1 Co 8:13,2 Co 9:9,Heb 1:8,Heb 5:6,Heb 6:20,Heb 7:17,Heb 7:21,Heb 7:24,Heb 7:28,1 Pe 1:25,1 Jn 2:17,2 Jn 2,Jud 13	era, forever ⇔ into eternity	-
αἰῶνα	αἰών	masculine	accusative	-	-	-	-	singular	age; the world	noun	11	-	Lk 1:55,Jn 4:14,Jn 6:51,Jn 6:58,Jn 8:35,Jn 8:51,Jn 8:52,Jn 13:8	era	-
αἰῶνα	αἰών	masculine	accusative	-	-	-	-	singular	age; the world	noun	11	-	Eph 2:2	era, evil age	-
αἰῶνα	αἰών	masculine	accusative	-	-	-	-	singular	age; the world	noun	11	-	2 Ti 4:10	evil age	-
αἰῶνας	αἰών	masculine	accusative	-	-	-	-	plural	age; the world	noun	11	-	Lk 1:33	era	-
αἰῶνας	αἰών	masculine	accusative	-	-	-	-	plural	age; the world	noun	11	-	Heb 1:2,Heb 11:3	universe ⇔ ages	-
αἰῶνας	αἰών	masculine	accusative	-	-	-	-	plural	age; the world	noun	11	-	Ro 1:25,Ro 9:5,Ro 11:36,Ro 16:27,2 Co 11:31,Ga 1:5,Php 4:20,1 Ti 1:17,2 Ti 4:18,Heb 13:8,Heb 13:21,1 Pe 4:11,1 Pe 5:11,Jud 25,Re 1:6,Re 1:18,Re 4:9,Re 4:10,Re 5:13,Re 7:12,Re 10:6,Re 11:15,Re 14:11,Re 15:7,Re 19:3,Re 20:10,Re 22:5	era, forever ⇔ into eternity	-
αἰῶνι	αἰών	masculine	dative	-	-	-	-	singular	age; the world	noun	11	-	Ro 12:2,1 Co 3:18	evil age	-
αἰῶνι	αἰών	masculine	dative	-	-	-	-	singular	age; the world	noun	11	-	Mt 12:32,Mk 10:30,Lk 18:30,Eph 1:21,1 Ti 6:17,Tt 2:12	era	-
αἰῶνος	αἰών	masculine	genitive	-	-	-	-	singular	age; the world	noun	11	-	Mt 13:22,Mt 13:40,Mt 13:49,Mt 24:3,Mt 28:20,Mk 4:19,Lk 20:34,1 Co 1:20,Eph 3:21,Heb 6:5	era	-
αἰῶνος	αἰών	masculine	genitive	-	-	-	-	singular	age; the world	noun	11	-	Ga 1:4	era, evil age	-
αἰῶνος	αἰών	masculine	genitive	-	-	-	-	singular	age; the world	noun	11	-	Heb 1:8	era, forever ⇔ into eternity	-
αἰῶνος	αἰών	masculine	genitive	-	-	-	-	singular	age; the world	noun	11	-	2 Pe 3:18	era, eternal day	-
αἰῶνος	αἰών	masculine	genitive	-	-	-	-	singular	age; the world	noun	11	-	Lk 1:70,Jn 9:32,Ac 3:21,Ac 15:18	era, from long ago ⇔ from eternity	-
αἰῶνος	αἰών	masculine	genitive	-	-	-	-	singular	age; the world	noun	11	-	Lk 16:8,1 Co 2:6,1 Co 2:6,1 Co 2:8,2 Co 4:4	evil age	-
